country_code,year,inflation_gdp_deflation
NIC,1994,133.704797709166
NLD,1994,2.06273353612039
NOR,1994,-0.155915543668257
NPL,1994,4.81598618955712
NRU,1994,
NZL,1994,1.9075959758965
OED,1994,2.58804231614012
OMN,1994,-0.45045478529012
OSS,1994,7.76663660903037
PAK,1994,13.0284160536349
PAN,1994,3.67974569908125
PER,1994,26.6882412349405
PHL,1994,10.0602305107947
PLW,1994,
PNG,1994,7.25308848242234
POL,1994,37.2340348127686
PRE,1994,28.6709166427794
PRI,1994,3.17826454435239
PRK,1994,
PRT,1994,7.27762763113292
PRY,1994,12.5733704419943
PSE,1994,
PSS,1994,2.62466197264889
PST,1994,3.24458799836333
PYF,1994,0.867323418528684
QAT,1994,
ROU,1994,139.023070589532
RUS,1994,307.298056895117
RWA,1994,17.1913029041916
SAS,1994,9.87531479652948
SAU,1994,1.09494995917781
SDN,1994,159.266973789268
SEN,1994,34.0413670820881
SGP,1994,3.46273962769924
SLB,1994,27.9370893301569
SLE,1994,25.0620427392601
SLV,1994,9.80412818425471
SMR,1994,
SOM,1994,
SRB,1994,
SSA,1994,23.2494807573279
SSD,1994,
SSF,1994,22.7319241501847
SST,1994,6.55543034759367
STP,1994,
SUR,1994,438.263725772759
SVK,1994,13.4484887209992
SVN,1994,
SWE,1994,2.58804231614012
SWZ,1994,10.970426743749
SXM,1994,
SYC,1994,0.96112178028433
SYR,1994,14.0896830498087
TCA,1994,
TCD,1994,43.5449637733589
TEA,1994,7.73858415678564
TEC,1994,307.298056895117
TGO,1994,35.8423813570768
THA,1994,4.67276354647998
TJK,1994,263.011478064155
TKM,1994,952.307149668942
TLA,1994,12.9205864467701
TLS,1994,
TMN,1994,11.2692773042258
TON,1994,28.6260128335721
TSA,1994,9.87531479652948
TSS,1994,22.7319241501847
TTO,1994,13.2678024515459
TUN,1994,4.52605766638574
TUR,1994,104.749137215122
TUV,1994,-4.66373817845005
TZA,1994,31.1699542728214
UGA,1994,6.84849754885815
UKR,1994,952.995953408471
UMC,1994,20.4590931293184
URY,1994,38.9571823642866
USA,1994,2.13542371031643
UZB,1994,1238.59527056778
VCT,1994,2.37029992075379
VEN,1994,62.8906845843899
VGB,1994,
VIR,1994,
VNM,1994,16.9523160278207
VUT,1994,2.31030010629729
WLD,1994,9.80412818425471
WSM,1994,68.2279494314589
XKX,1994,
YEM,1994,20.7843644356508
ZAF,1994,9.81218708489008
ZMB,1994,80.7421986460103
ZWE,1994,-3.89567259347788
ABW,1995,3.37583726780734
AFG,1995,
AGO,1995,1825.49514900731
ALB,1995,9.9706626786687
AND,1995,4.93312104936552
ARB,1995,6.67831251259565
ARE,1995,3.90747975417074
ARG,1995,3.16512339016516
ARM,1995,161.163917579159
ASM,1995,
ATG,1995,2.4033635247166
AUS,1995,2.27068929436828
AUT,1995,1.81391819271643
AZE,1995,545.656352266205
BDI,1995,16.1027117424962
BEL,1995,1.22076958003412
BEN,1995,15.0994519080227
BFA,1995,6.76956903796038
BGD,1995,7.14493870348727
BGR,1995,135.971789176445
BHR,1995,1.0906684880968
BHS,1995,0.802435283547041
BIH,1995,8.84743319022225
BLR,1995,661.504076806102
BLZ,1995,6.05227181799842
BMU,1995,4.17846351515574
BOL,1995,11.4272817104485
BRA,1995,93.9780430441322
BRB,1995,1.01614920853133
BRN,1995,2.87299753220067
BTN,1995,8.28438276280714
BWA,1995,7.15529479229365
CAF,1995,9.89797585830159
CAN,1995,
CEB,1995,27.3352183899886
CHE,1995,0.737757508586355
CHI,1995,
CHL,1995,11.6807181095415
CHN,1995,13.6656963992033
CIV,1995,11.0437898553962
CMR,1995,6.63451403710884
COD,1995,466.40735862755
COG,1995,3.39592951039056
COL,1995,18.8509572578895
COM,1995,8.32097449521858
CPV,1995,-1.5468993090668
CRI,1995,21.2362437918444
CSS,1995,3.05315063185311
CUB,1995,10.5086672297491
CUW,1995,
CYM,1995,
CYP,1995,13.5978068425104
CZE,1995,8.82112081344162
DEU,1995,1.98132464852524
DJI,1995,
DMA,1995,0.783933916986541
DNK,1995,1.28239062894038
DOM,1995,9.65238600151766
DZA,1995,28.5770375312606
EAP,1995,6.6912700003014
EAR,1995,9.76721556622447
EAS,1995,3.63341955310123
ECA,1995,161.026295549511
ECS,1995,9.31963439486827
ECU,1995,5.22255322839003
EGY,1995,11.3997415021018
EMU,1995,3.42861722997527
ERI,1995,9.81004035440252
ESP,1995,4.93312986385787
EST,1995,
ETH,1995,12.706369088488
EUU,1995,4.56317884161381
FCS,1995,10.6790055720145
FIN,1995,4.20111318922798
FJI,1995,1.1304145642476
FRA,1995,1.12472291500529
FRO,1995,
FSM,1995,2.247767526139
GAB,1995,1.33911548793357
GBR,1995,11.6700094542817
GEO,1995,162.725123477152
GHA,1995,43.0453305777804
GIB,1995,
GIN,1995,5.95133830103055
GMB,1995,3.9632505001165
GNB,1995,44.7300382185595
GNQ,1995,7.68083409226116
GRC,1995,9.79183559951429
GRD,1995,3.05315063185311
GRL,1995,2.0558722906533
GTM,1995,8.66781823897942
GUM,1995,
GUY,1995,12.3517087490984
HIC,1995,2.97701414372787
HKG,1995,4.13951390809663
HND,1995,23.7139686839353
HPC,1995,12.706369088488
HRV,1995,
HTI,1995,15.963377388462
HUN,1995,26.732788944557
IBD,1995,11.4272817104485
IBT,1995,11.0803187741966
IDA,1995,9.89797585830159
IDB,1995,4.23053678491745
IDN,1995,9.88204513093129
IDX,1995,11.0842103603621
IMN,1995,2.92003206566251
IND,1995,9.06270222047438
INX,1995,
IRL,1995,3.03399622179323
IRN,1995,37.937494505507
IRQ,1995,295.367667143564
ISL,1995,
ISR,1995,
ITA,1995,4.92524449399963
JAM,1995,25.1868524028902
JOR,1995,1.85873623047695
JPN,1995,-0.523458983689423
KAZ,1995,160.888673519863
KEN,1995,11.2210708426678
KGZ,1995,42.0310892150206
KHM,1995,8.00418016102418
KIR,1995,1.33333333333331
KNA,1995,0.783506444546504
KOR,1995,7.02456165565981
KWT,1995,4.85050595520289
LAC,1995,11.2518544492398
LAO,1995,19.6853644158581
LBN,1995,10.6790055720145
LBR,1995,
LBY,1995,
LCA,1995,5.06514405944434
LCN,1995,10.5086672297491
LDC,1995,12.706369088488
LIC,1995,15.8089838973553
LIE,1995,1.79595371006631
LKA,1995,9.30343963003443
LMC,1995,11.0437898553962
LMY,1995,11.0601085217136
LSO,1995,12.8165184306103
LTE,1995,9.93086611736155
LTU,1995,
LUX,1995,2.3320697783624
LVA,1995,
MAC,1995,8.1838781429125
MAF,1995,
MAR,1995,7.53840293402619
MCO,1995,1.30791057497237
MDA,1995,
MDG,1995,49.0361191325435
MDV,1995,
MEA,1995,7.53840293402619
MEX,1995,38.4646570812515
MHL,1995,2.80712662971206
MIC,1995,10.8383194557783
MKD,1995,17.0916163109023
MLI,1995,15.8089838973553
MLT,1995,8.99863192202449
MMR,1995,20.646664845999
MNA,1995,10.6790055720145
MNE,1995,
MNG,1995,60.2724254276052
MNP,1995,
MOZ,1995,51.5431680780016
MRT,1995,2.84192009964903
MUS,1995,5.40320161069856
MWI,1995,77.2195834604211
MYS,1995,3.63341955310123
NAC,1995,3.13768212184353
NAM,1995,6.68150784291885
NCL,1995,1.33153100869158
NER,1995,4.24946132149574
NGA,1995,75.4016531945429
NIC,1995,13.3926837524026
NLD,1995,2.06462349671411
NOR,1995,3.06145448012754
NPL,1995,6.30086155399671
NRU,1995,
NZL,1995,1.43071993050452
OED,1995,3.81139139844461
OMN,1995,1.75616644146506
OSS,1995,7.15529479229365
PAK,1995,13.0064844649001
PAN,1995,0.466707137487049
PER,1995,13.5787978771502
PHL,1995,7.64230385497558
PLW,1995,
PNG,1995,15.8513307936034
POL,1995,27.9376478354202
PRE,1995,11.152640601515
PRI,1995,2.77418243753762
PRK,1995,
PRT,1995,3.42861722997527
PRY,1995,11.076427188031
PSE,1995,7.78472261750269
PSS,1995,1.73193882229019
PST,1995,3.62000431420994
PYF,1995,1.14156404514065
QAT,1995,
ROU,1995,43.9334732007336
RUS,1995,144.006867164185
RWA,1995,51.2665830559028
SAS,1995,8.67354249164076
SAU,1995,5.8182220911651
SDN,1995,104.555028669134
SEN,1995,7.11300728573589
SGP,1995,3.17627830929234
SLB,1995,9.53881980616049
SLE,1995,33.5979891304282
SLV,1995,10.9290340708784
SMR,1995,
SOM,1995,
SRB,1995,
SSA,1995,11.0437898553962
SSD,1995,
SSF,1995,10.9410546555873
SST,1995,3.9632505001165
STP,1995,
SUR,1995,276.753845395386
SVK,1995,9.8910695560544
SVN,1995,
SWE,1995,3.81139139844461
SWZ,1995,16.6493806511784
SXM,1995,
SYC,1995,-0.778737947332147
SYR,1995,5.41155285509424
TCA,1995,
TCD,1995,8.83312726645855
TEA,1995,6.6912700003014
TEC,1995,152.447770342024
TGO,1995,11.0842103603621
THA,1995,5.74023614562722
TJK,1995,294.530765618633
TKM,1995,705.718482580622
TLA,1995,11.2518544492398
TLS,1995,
TMN,1995,11.0393735370581
TON,1995,-4.45727901980722
TSA,1995,8.67354249164076
TSS,1995,10.9410546555873
TTO,1995,4.16928787404554
TUN,1995,5.3510954461247
TUR,1995,86.007542441817
TUV,1995,5.14789771410852
TZA,1995,26.8619513547039
UGA,1995,9.37643763960368
UKR,1995,415.809881576547
UMC,1995,10.2396649542089
URY,1995,41.0483268728721
USA,1995,2.09690072853132
UZB,1995,370.943953269712
VCT,1995,1.31150560872567
VEN,1995,51.7599018327265
VGB,1995,
VIR,1995,
VNM,1995,17.0401954191449
VUT,1995,1.73193882229019
WLD,1995,8.32097449521858
WSM,1995,-6.97546279319516
XKX,1995,
YEM,1995,45.7433427627653
ZAF,1995,10.8383194557783
ZMB,1995,30.6111247595742
ZWE,1995,3.03853829229355
ABW,1996,3.25948676969425
AFG,1996,
AGO,1996,4800.53164415744
ALB,1996,38.1720581994814
AND,1996,0.797177729321263
ARB,1996,5.06481957781118
ARE,1996,5.77304390654221
ARG,1996,-0.0523754965904146
ARM,1996,19.5917703052133
ASM,1996,
ATG,1996,2.97718441282137
AUS,1996,2.72595883584287
AUT,1996,0.986205502429385
AZE,1996,26.4191629382316
BDI,1996,14.4531114060499
BEL,1996,0.476619740910181
BEN,1996,6.90729366487193
BFA,1996,0.348705151128442
BGD,1996,19.1432131119403
BGR,1996,62.9663417928465
BHR,1996,0.196721928618146
BHS,1996,0.98424357967049
BIH,1996,-17.0567633722412
BLR,1996,53.7143273126729
BLZ,1996,1.96586372469596
BMU,1996,29.3646976052491
BOL,1996,11.5802068693934
BRA,1996,18.4562437768985
BRB,1996,2.53841641959507
BRN,1996,4.48875581511778
BTN,1996,8.11263281399965
BWA,1996,16.1121954562825
CAF,1996,-3.54304573295389
CAN,1996,
CEB,1996,17.9525171350115
CHE,1996,0.281380795676796
CHI,1996,
CHL,1996,4.07977619634082
CHN,1996,6.50673063592318
CIV,1996,56.2837762697302
CMR,1996,0.410559080515867
COD,1996,638.188824345878
COG,1996,17.9919240267205
COL,1996,16.868378789776
COM,1996,3.19870033913645
CPV,1996,-0.546135947561638
CRI,1996,15.0750668303817
CSS,1996,2.6730845108079
CUB,1996,-2.6716168630164
CUW,1996,
CYM,1996,
CYP,1996,2.64101112214834
CZE,1996,9.9050939276059
DEU,1996,0.602279503049189
DJI,1996,
DMA,1996,3.26494808236369
DNK,1996,2.01418362468391
DOM,1996,3.66973684319389
DZA,1996,24.0219040668914
EAP,1996,5.54838914558776
EAR,1996,8.78825713244971
EAS,1996,3.67990338475359
ECA,1996,44.53496043024
ECS,1996,4.52304124408432
ECU,1996,1.49015481451174
EGY,1996,7.10766744373304
EMU,1996,2.64101112214834
ERI,1996,9.07483488878513
ESP,1996,3.46012868639912
EST,1996,22.5394844498351
ETH,1996,0.239137920646741
EUU,1996,3.78355783251419
FCS,1996,9.97807017543863
FIN,1996,-0.0782759655458847
FJI,1996,2.86844229991495
FRA,1996,1.35807806646662
FRO,1996,
FSM,1996,1.86960440830831
GAB,1996,13.5626767433953
GBR,1996,4.26134610692728
GEO,1996,43.0335431911545
GHA,1996,39.8377428094835
GIB,1996,
GIN,1996,1.54596823664261
GMB,1996,8.36856956528243
GNB,1996,39.2337134891051
GNQ,1996,0.821196361917359
GRC,1996,7.63569985864123
GRD,1996,2.6730845108079
GRL,1996,0.98010119241836
GTM,1996,8.90000450953323
GUM,1996,
GUY,1996,3.9305797534646
HIC,1996,2.56971675250178
HKG,1996,5.8835780330204
HND,1996,18.1935778444514
HPC,1996,9.97659004101597
HRV,1996,3.8911563718766
HTI,1996,9.97659004101597
HUN,1996,21.9302847476853
IBD,1996,10.2476573329036
IBT,1996,9.02960910684586
IDA,1996,8.67899666107183
IDB,1996,3.41510607956247
IDN,1996,8.6765097553662
IDX,1996,9.7917014514556
IMN,1996,2.56971675250178
IND,1996,7.57501828808442
INX,1996,
IRL,1996,2.29834927072716
IRN,1996,28.8336457289358
IRQ,1996,-12.5441374513527
ISL,1996,2.47929137738396
ISR,1996,9.47906857693982
ITA,1996,4.5076232078974
JAM,1996,18.8721078285238
JOR,1996,2.06145400975728
JPN,1996,-0.445775393242101
KAZ,1996,38.8996311465469
KEN,1996,41.9887739085188
KGZ,1996,35.3429078907835
KHM,1996,3.03250198991391
KIR,1996,9.97807017543863
KNA,1996,0.645815916917087
KOR,1996,4.11067476454059
KWT,1996,15.5102373952987
LAC,1996,9.25340868571423
LAO,1996,13.7252122589842
LBN,1996,1.73810973323754
LBR,1996,
LBY,1996,
LCA,1996,0.461968849055452
LCN,1996,3.9305797534646
LDC,1996,9.97807017543863
LIC,1996,10.9214157534898
LIE,1996,0.815420354165212
LKA,1996,10.817455797579
LMC,1996,8.69676712082075
LMY,1996,9.07483488878513
LSO,1996,6.00204436271514
LTE,1996,6.50673063592318
LTU,1996,18.9905281611011
LUX,1996,3.78355783251419
LVA,1996,12.4342561696283
MAC,1996,2.26676769875134
MAF,1996,
MAR,1996,0.435488561922554
MCO,1996,1.60457847892536
MDA,1996,27.8519772344031
MDG,1996,19.7608163812665
MDV,1996,4.65632973256058
MEA,1996,6.44035567513762
MEX,1996,26.5455123731278
MHL,1996,2.79595283349954
MIC,1996,8.79838581517699
MKD,1996,2.86482093164999
MLI,1996,-1.65211919636276
MLT,1996,1.08532158993737
MMR,1996,21.5000078240618
MNA,1996,4.35659524908014
MNE,1996,
MNG,1996,10.8075727045923
MNP,1996,
MOZ,1996,49.6748230731275
MRT,1996,1.85706349141468
MUS,1996,7.00204267485631
MWI,1996,52.3456085141263
MYS,1996,3.67990338475359
NAC,1996,15.5978327371722
NAM,1996,15.1761803358905
NCL,1996,1.42227810664085
NER,1996,6.96863494436168
NGA,1996,26.4910898580701
NIC,1996,9.60681286189524
NLD,1996,1.04023440661661
NOR,1996,4.26151258762393
NPL,1996,7.82303555998386
NRU,1996,
NZL,1996,1.38955149466288
OED,1996,4.07977619634082
OMN,1996,7.41575027535883
OSS,1996,5.32918704763786
PAK,1996,8.37360999723707
PAN,1996,-0.942384025084237
PER,1996,9.6877419612148
PHL,1996,7.68896547846228
PLW,1996,
PNG,1996,1.81187812495239
POL,1996,17.9525171350115
PRE,1996,10.2666449198084
PRI,1996,3.91155277613457
PRK,1996,
PRT,1996,2.39098551097668
PRY,1996,11.4214482360733
PSE,1996,2.61562108000655
PSS,1996,2.86844229991495
PST,1996,2.53841641959507
PYF,1996,1.46833799359676
QAT,1996,
ROU,1996,44.0022839129307
RUS,1996,46.0363776693256
RWA,1996,10.9214157534898
SAS,1996,8.11263281399965
SAU,1996,7.84292827679009
SDN,1996,32.5622545919932
SEN,1996,4.16151734103398
SGP,1996,1.50622281220359
SLB,1996,12.0838914296453
SLE,1996,29.5804851590027
SLV,1996,6.58171861061977
SMR,1996,
SOM,1996,
SRB,1996,85.0326794603107
SSA,1996,9.07483488878513
SSD,1996,
SSF,1996,9.02960910684586
SST,1996,3.23182421075007
STP,1996,
SUR,1996,11.8825503719107
SVK,1996,4.53845928027124
SVN,1996,11.4524565649195
SWE,1996,1.00905860647234
SWZ,1996,7.68236513309049
SXM,1996,
SYC,1996,-1.5323891365049
SYR,1996,10.1710796886465
TCA,1996,
TCD,1996,11.4584549508316
TEA,1996,5.54838914558776
TEC,1996,43.0335431911545
TGO,1996,5.3879278075315
THA,1996,4.09814092384286
TJK,1996,430.412728198188
TKM,1996,1014.01161581983
TLA,1996,7.7408615600765
TLS,1996,
TMN,1996,5.73213134640659
TON,1996,1.24249899623425
TSA,1996,8.11263281399965
TSS,1996,9.02960910684586
TTO,1996,1.84954320173001
TUN,1996,4.35659524908014
TUR,1996,77.223512216706
TUV,1996,12.6928853600862
TZA,1996,19.3136558427197
UGA,1996,4.57248127993645
UKR,1996,66.1456615578695
UMC,1996,8.90000450953323
URY,1996,26.4317377794743
USA,1996,1.83096786909518
UZB,1996,81.5552546845709
VCT,1996,3.56526407676125
VEN,1996,115.524717933329
VGB,1996,
VIR,1996,
VNM,1996,8.69676712082075
VUT,1996,2.08519474360533
WLD,1996,6.58171861061977
WSM,1996,4.59004765525233
XKX,1996,
YEM,1996,36.7700878974732
ZAF,1996,8.02208799242219
ZMB,1996,24.3492595595263
ZWE,1996,8.98438332490659
ABW,1997,3.70423873545009
AFG,1997,
AGO,1997,95.4530221791129
ALB,1997,11.2396444802125
AND,1997,2.22816030666122
ARB,1997,3.10842337468734
ARE,1997,-0.952300705805683
ARG,1997,-0.46391313116429
ARM,1997,17.7359944945837
ASM,1997,
ATG,1997,1.82728850885523
AUS,1997,1.26714182084389
AUT,1997,1.26699553666487
AZE,1997,9.24250444099582
BDI,1997,32.3977892307747
BEL,1997,0.757624410107738
BEN,1997,3.66750917412438
BFA,1997,1.55619984983713
BGD,1997,3.80023220118149
BGR,1997,913.211713300386
BHR,1997,0.931715111452334
BHS,1997,64.1721865459996
BIH,1997,13.0114821806682
BLR,1997,71.6495748144239
BLZ,1997,-1.47827430247521
BMU,1997,4.02390310161174
BOL,1997,5.70504335822339
BRA,1997,7.72902341004782
BRB,1997,0.91689849789374
BRN,1997,8.58485338489292
BTN,1997,12.9068748595266
BWA,1997,4.9906084721018
CAF,1997,0.823381000647387
CAN,1997,
CEB,1997,9.9224728330009
CHE,1997,-0.479120571776932
CHI,1997,
CHL,1997,3.33058050309059
CHN,1997,1.6165687422919
CIV,1997,3.92147419926667
CMR,1997,6.16381105450779
COD,1997,192.642834535714
COG,1997,4.96451768202839
COL,1997,16.8398529336651
COM,1997,0.924366549607996
CPV,1997,-0.835291428434772
CRI,1997,14.6798929262892
CSS,1997,1.49369976851179
CUB,1997,-1.35258710918154
CUW,1997,
CYM,1997,
CYP,1997,2.23690735679089
CZE,1997,8.31150714911068
DEU,1997,0.272816321974162
DJI,1997,
DMA,1997,1.44486820365744
DNK,1997,2.01391957101436
DOM,1997,9.45133281239818
DZA,1997,7.00196304772447
EAP,1997,6.13244579749086
EAR,1997,7.19613190730932
EAS,1997,4.00328576264543
ECA,1997,17.9048949754432
ECS,1997,6.21200540371945
ECU,1997,7.00617304202626
EGY,1997,9.8762774309467
EMU,1997,2.61954368325136
ERI,1997,3.89715179110848
ESP,1997,2.35590105843025
EST,1997,9.9224728330009
ETH,1997,0.206655562855687
EUU,1997,3.88520763490376
FCS,1997,6.74280831993595
FIN,1997,2.08042177103114
FJI,1997,3.2900559949147
FRA,1997,0.878201639970939
FRO,1997,
FSM,1997,0.651203193092726
GAB,1997,0.946536838356195
GBR,1997,-0.349045437466671
GEO,1997,6.53667463936067
GHA,1997,19.4581675889703
GIB,1997,
GIN,1997,1.43412666582314
GMB,1997,-5.96911945125618
GNB,1997,34.138194826564
GNQ,1997,-13.1471736691146
GRC,1997,6.55338100287723
GRD,1997,1.78470722159389
GRL,1997,0.496703674994151
GTM,1997,8.25733951685741
GUM,1997,
GUY,1997,1.44325370621002
HIC,1997,2.22816030666122
HKG,1997,5.76015686971816
HND,1997,16.8116051387563
HPC,1997,5.58019782996804
HRV,1997,6.88860973898555
HTI,1997,12.7269915008058
HUN,1997,20.2607915677282
IBD,1997,8.19738621771884
IBT,1997,7.00406804487537
IDA,1997,5.44197933928488
IDB,1997,4.12728683847154
IDN,1997,12.5713762956895
IDX,1997,6.37394207956184
IMN,1997,2.64422861089284
IND,1997,6.47627126306148
INX,1997,
IRL,1997,3.93571606993477
IRN,1997,15.5280864927187
IRQ,1997,91.4987978379137
ISL,1997,2.75410422395697
ISR,1997,8.30845059126987
ITA,1997,2.56737468974622
JAM,1997,9.6086992002076
JOR,1997,1.23793533158556
JPN,1997,0.504460814273827
KAZ,1997,16.1357299796042
KEN,1997,11.4352163318294
KGZ,1997,19.3095484138958
KHM,1997,6.00507583918773
KIR,1997,5.30376084860171
KNA,1997,4.91515472666765
KOR,1997,4.00328576264543
KWT,1997,-4.71535484673295
LAC,1997,6.35560820012483
LAO,1997,19.3528167255882
LBN,1997,11.546767212924
LBR,1997,
LBY,1997,
LCA,1997,2.87370178549085
LCN,1997,3.70423873545009
LDC,1997,6.99168132354842
LIC,1997,4.49197342522348
LIE,1997,0.514706284993991
LKA,1997,8.92446881754034
LMC,1997,8.92446881754034
LMY,1997,7.00617304202626
LSO,1997,9.01894074585519
LTE,1997,5.88733616807824
LTU,1997,11.4486891249753
LUX,1997,2.61954368325136
LVA,1997,5.88733616807824
ZWE,1997,-2.8790481332487
MAC,1997,1.66031984819401
MAF,1997,
MAR,1997,0.713391653304967
MCO,1997,1.0140514157175
MDA,1997,12.5029398804376
MDG,1997,4.49197342522348
MDV,1997,4.10041398025945
MEA,1997,3.10842337468734
MEX,1997,18.7448692907348
MHL,1997,6.74280831993595
MIC,1997,7.28111205763373
MKD,1997,3.92928882813115
MLI,1997,5.58019782996804
MLT,1997,0.954208100792115
MMR,1997,29.0676588933152
MNA,1997,9.8762774309467
MNE,1997,
MNG,1997,21.6721342337923
MNP,1997,
MOZ,1997,10.6935858263862
MRT,1997,12.0770633850975
MUS,1997,5.12076933437156
MWI,1997,20.8348403418225
MYS,1997,3.48234958265934
NAC,1997,2.87416720777951
NAM,1997,7.11317082800731
NCL,1997,2.05845624685195
NER,1997,6.99168132354842
NGA,1997,5.0553459305475
NIC,1997,9.77799313905811
NLD,1997,2.64279189663814
NOR,1997,2.78572397887618
NPL,1997,7.27909298661133
NRU,1997,
NZL,1997,1.59110209079603
OED,1997,2.78572397887618
OMN,1997,-2.23523415911629
OSS,1997,3.42725910210821
PAK,1997,13.3835146354875
PAN,1997,1.60883893747265
PER,1997,7.28313112865612
PHL,1997,6.25981575579399
PLW,1997,
PNG,1997,8.42636158197807
POL,1997,13.6664811966449
PRE,1997,5.00993180628794
PRI,1997,1.33225023071013
PRK,1997,
PRT,1997,3.88520763490376
PRY,1997,3.41098924066357
PSE,1997,-3.83389933880404
PSS,1997,3.2900559949147
PST,1997,2.08042177103114
PYF,1997,0.984044228393529
QAT,1997,
ROU,1997,135.338399472194
RUS,1997,15.0585036434632
RWA,1997,15.6215024430011
SAS,1997,7.27909298661133
SAU,1997,3.45972450004426
SDN,1997,37.921169977767
SEN,1997,1.97782917379958
SGP,1997,1.08499221815259
SLB,1997,8.47322153924119
SLE,1997,2.25276969816429
SLV,1997,3.38380837413172
SMR,1997,
SOM,1997,
SRB,1997,20.8587311971357
SSA,1997,5.0553459305475
SSD,1997,
SSF,1997,5.02297720132465
SST,1997,2.49550579037393
STP,1997,
SUR,1997,1.49369976851179
SVK,1997,4.78876721891643
SVN,1997,8.43083359163532
SWE,1997,1.52551795787954
SWZ,1997,11.3448411809325
SXM,1997,
SYC,1997,1.08375594602819
SYR,1997,2.75712224933042
TCA,1997,
TCD,1997,3.78278546499355
TEA,1997,6.13244579749086
TEC,1997,17.7359944945837
TGO,1997,2.03603454142825
THA,1997,4.42116836632678
TJK,1997,65.2512001901191
TKM,1997,61.8000441061326
TLA,1997,5.31009904244552
TLS,1997,
TMN,1997,10.7115223219354
TON,1997,-1.91780751141687
TSA,1997,7.27909298661133
TSS,1997,5.02297720132465
TTO,1997,-3.54356763782603
TUN,1997,14.1253365327371
TUR,1997,81.4548625820616
TUV,1997,-1.30498874432895
TZA,1997,20.587232146006
UGA,1997,3.09526852050961
UKR,1997,18.0737954563027
UMC,1997,6.74280831993595
URY,1997,27.4851660952394
USA,1997,1.72443131394728
UZB,1997,66.0870678105893
VCT,1997,1.35883991480539
VEN,1997,33.947459925683
VGB,1997,
VIR,1997,
VNM,1997,6.59740478181328
VUT,1997,3.17702279255163
WLD,1997,4.91515472666765
WSM,1997,11.8364106385935
XKX,1997,
YEM,1997,13.2825141092748
ZAF,1997,8.13743291858027
ZMB,1997,25.4025412591637
ABW,1998,6.59294903511991
AFG,1998,
AGO,1998,39.3593483252693
ALB,1998,6.73085990507577
AND,1998,1.49955384331271
ARB,1998,-1.92440064215164
ARE,1998,-4.25444532085106
ARG,1998,-1.70527962400085
ARM,1998,10.6984977562983
ASM,1998,
ATG,1998,2.10990701951314
AUS,1998,1.18903024202561
AUT,1998,0.441905227151835
AZE,1998,-0.96513336719066
BDI,1998,11.4505560048054
BEL,1998,1.80564350098564
BEN,1998,5.23160474756106
BFA,1998,7.94031603070835
BGD,1998,4.73621256153925
BGR,1998,33.951017530392
BHR,1998,-7.05741056537718
BHS,1998,12.998529308757
BIH,1998,-1.58192536116569
BLR,1998,76.5804463289102
BLZ,1998,1.48325923219419
BMU,1998,2.74155110645576
BOL,1998,7.05112676533632
BRA,1998,4.92436158675291
BRB,1998,8.70325615354071
BRN,1998,-11.6485735659254
BTN,1998,10.6962672047732
BWA,1998,9.96727088889253
CAF,1998,-0.414154094982351
CAN,1998,0.888413678522568
CEB,1998,8.19964400147251
CHE,1998,-0.1971048871752
CHI,1998,
CHL,1998,0.778990206742662
CHN,1998,-0.900251629238966
CIV,1998,5.38736139649049
CMR,1998,1.0658698782603
COD,1998,26.9353763603477
COG,1998,-18.2220896614549
COL,1998,14.7730454087206
COM,1998,1.34665437141399
CPV,1998,-0.335990483230603
CRI,1998,11.9381949310088
CSS,1998,2.80018158531561
CUB,1998,1.29910517540051
CUW,1998,
CYM,1998,
CYP,1998,1.96567971118537
CZE,1998,9.80796368629828
DEU,1998,0.688465401249033
DJI,1998,
DMA,1998,2.54011293205791
DNK,1998,1.23214285936466
DOM,1998,6.50470125160993
DZA,1998,-3.13108869748854
EAP,1998,7.75583194186142
EAR,1998,7.15193700904179
EAS,1998,3.41364125246872
ECA,1998,11.3552577624436
ECS,1998,4.7146976248094
ECU,1998,-3.7826792354184
EGY,1998,2.37768148903348
EMU,1998,2.56666398298637
ERI,1998,9.10917293901807
ESP,1998,2.56666398298637
EST,1998,6.8945046911586
ETH,1998,-0.150146833976976
EUU,1998,3.35143703021137
FCS,1998,5.95426720967002
FIN,1998,3.09793753182429
FJI,1998,7.44795342675249
FRA,1998,0.950262691440912
FRO,1998,
FSM,1998,2.9912468251144
GAB,1998,-17.7864014784402
GBR,1998,1.59660648076544
GEO,1998,6.93680210101823
GHA,1998,17.0484652451336
GIB,1998,
GIN,1998,3.32464044383553
GMB,1998,5.41182120304006
GNB,1998,8.07483453356323
GNQ,1998,-31.5659149794624
GRC,1998,5.10356779102119
GRD,1998,1.73787306807156
GRL,1998,0.978426732690068
GTM,1998,9.50243518490798
GUM,1998,
GUY,1998,2.97009281527207
HIC,1998,1.82751509450425
HKG,1998,1.21987985832239
HND,1998,10.2989949131436
HPC,1998,7.05112676533632
HRV,1998,8.19964400147251
HTI,1998,14.1574176285167
HUN,1998,13.7672432511754
IBD,1998,7.70772275796639
IBT,1998,6.95019078170974
IDA,1998,6.14406611708566
IDB,1998,2.87555516650966
IDN,1998,75.2711687734718
IDX,1998,7.0010780408758
IMN,1998,2.38711477002045
IND,1998,8.0101675232066
INX,1998,
IRL,1998,6.56152316737388
IRN,1998,9.38151715819211
